Area;Perimeter;Glacier;Annee;Massif;MEAN_Pixel;MIN_Pixel;MAX_Pixel;MEDIAN_Pix;Length;Aspect;x_coord;y_coord;GLIMS_ID;Massif_SAFRAN;Aspect_num;ID
0.0361;0.9561;de Celliers 2;2003;Vanoise;2713.725;2604;2791;2727.5;298.847344;NE;6.367;45.4623;G006367E45462N;10;45;3721
0.009;0.4791;de Celliers 1;2003;Vanoise;2560.6;2543;2584;2560.5;152.7415777;NE;6.367;45.4623;G006367E45462N;10;45;0
0.0172;0.8252;du Grand Pic de la Lauziere (?);2003;Vanoise;2511.863636;2441;2586;2509.5;203.9597297;ENE;6.37147;45.4603;G006371E45460N;10;90;0
0.0079;0.4041;de Pierre Minieu 2;2003;Haute Maurienne;3001.333333;2994;3010;3001.5;92.97792945;N;6.79784;45.1569;G006798E45157N;11;0;0
7.2971;31.3783;Leschaux;2003;Mont Blanc;2916.162804;2009;3926;2911.5;8438.862702;NW;6.97725;45.8937;G006977E45894N;3;315;0
0.0309;0.8499;du Grand Sablat 2;2003;Grandes Rousses;2731.25;2693;2762;2733.5;187.0431672;ESE;6.13222;45.1281;G006132E45128N;12;90;3759
0.004;0.2521;de la Pyramide (Taillefer);2003;Taillefer;2759;2747;2773;2758;81.46619997;NE;5.94281;45.04;G005943E45040N;15;45;0
0.0031;0.2953;du Grand Van;2003;Taillefer;2698.8;2685;2714;2699;27.09999363;NW;5.93579;45.0413;G005936E45041N;15;315;0
5.3886;14.908;de la Girose;2003;Ecrins;3114.221973;2600;3607;3116.5;2561.556765;N;6.25249;45.009;G006252E45009N;15;0;3676
0.0059;0.4093;du Col Sud du Plaret 2;2003;Ecrins;3013;3001;3028;3012;119.4488611;W;6.25982;44.9577;G006260E44958N;15;270;0
0.0091;0.4224;de Clouzis 2;2003;Ecrins;3100.888889;3076;3128;3096;115.359171;E;6.4638;44.9149;G006464E44915N;16;90;0
0.9171;8.1531;de Seguret Forant;2003;Ecrins;3132.565378;2767;3446;3139;1676.78883;ENE;6.45745;44.9282;G006457E44928N;16;90;3558
0.0065;0.4161;d'Alvau 3;2003;Ecrins;3153.181818;3112;3193;3157;142.2565523;WSW;6.33809;44.9416;G006338E44942N;15;270;0
0.0146;0.5073;de la Breche d'Alvau 3;2003;Ecrins;3125.8;3079;3179;3122;148.8531123;S;6.34715;44.9406;G006347E44941N;15;180;3820
4.1542;25.7262;Noir 1;2003;Ecrins;2781.121512;2151;3622;2772;4700.627936;NE;6.38298;44.9061;G006383E44906N;16;45;3788
3.0462;17.0794;de la Pilatte;2003;Ecrins;2875.648166;2263;3430;2880;2971.107675;N;6.3342;44.8646;G006334E44865N;16;0;3687
0.0149;0.5229;du Gioberney 2;2003;Ecrins;2993.2;2962;3029;2994.5;159.558066;E;6.3216;44.8612;G006322E44861N;16;90;3788
0.0155;0.5748;de Les Clots;2003;Ecrins;2769.428571;2725;2855;2769;204.106718;NE;6.28226;44.9214;G006282E44921N;15;45;3414
0.0561;2.037;de la Cime de l'Encoula 3;2003;Ecrins;3012.238095;2886;3228;2992;505.3302842;NW;6.27667;44.9086;G006277E44909N;15;315;3335
0.0267;0.8608;de la Cime de l'Encoula 2;2003;Ecrins;2735.135135;2670;2793;2737;240.4273363;ENE;6.29327;44.9078;G006293E44908N;15;90;3589
0.0538;1.7338;de la Cime de l'Encoula 1;2003;Ecrins;3248.384615;3141;3370;3242;405.0500383;SE;6.28485;44.9027;G006285E44903N;15;135;3435
0.0188;0.7767;de Clot Chatel (Sud Est);2003;Ecrins;3108.653846;3040;3170;3110;199.0439639;ESE;6.28322;44.8934;G006283E44893N;15;90;3491
0.0444;1.1124;Versant Nord Ouest des Rouies;2003;Ecrins;3205.519231;3100;3303;3206;280.5952977;NW;6.25145;44.8684;G006251E44868N;15;315;3413
0.0242;0.8535;du Col Nord de l'Etret;2003;Ecrins;3186.178571;3081;3259;3202.5;271.4229525;W;6.23808;44.8968;G006238E44897N;15;270;3633
0.0247;0.8978;de l'Aiguille de l'Olan;2003;Ecrins;2800.121212;2705;2915;2801;186.7280053;NE;6.20628;44.8795;G006206E44880N;15;45;3501
0.0044;0.2656;de la Tete des Liches 4;2003;Ecrins;2782.75;2756;2813;2778.5;95.9671036;ENE;6.15136;44.9113;G006151E44911N;15;90;0
0.0267;1.0874;Courbe 2;2003;Ecrins;3085.263158;3053;3122;3074;241.6672962;WNW;6.10979;44.9163;G006110E44916N;15;270;3806
0.0896;1.7216;Neve Pelissier;2003;Ecrins;2810.173913;2689;2936;2814.5;417.0448496;E;6.41946;44.8979;G006419E44898N;16;90;3345
0.5845;5.8208;des Nantillons;2003;Mont Blanc;2810.256125;2364;3300;2778;1590.901477;NNW;6.91202;45.9072;G006912E45907N;3;0;3645
1.0317;6.9521;des Pelerins;2003;Mont Blanc;2521.518738;2183;2941;2523;1745.942765;NW;6.88947;45.8915;G006889E45892N;3;315;3389
0.2226;2.8189;du Tricot;2003;Mont Blanc;2949.110497;2713;3269;2945;774.7257631;W;6.79949;45.837;G006799E45837N;3;270;3296
0.0096;0.4959;du Taillefer (Nord);2003;Taillefer;2602;2586;2627;2600.5;127.3725779;NE;5.9302;45.0411;G005930E45041N;15;45;3323
0.0132;0.5078;Est du Soreiller 3;2003;Ecrins;3280.055556;3243;3328;3278;144.5303441;SW;6.25423;44.9671;G006254E44967N;15;225;0
1.9831;10.1451;du Sele 1;2003;Ecrins;2966.287706;2539;3456;2969;2721.069581;NE;6.36669;44.861;G006367E44861N;16;45;3473
1.4745;9.447;des Rouies;2003;Ecrins;3203.691297;2797;3531;3214;2438.528727;NE;6.27526;44.8777;G006275E44878N;15;45;3816
0.045;1.2521;de Clot Chatel (Nord Est) 3;2003;Ecrins;3172;3046;3314;3186;281.9175893;E;6.28632;44.8988;G006286E44899N;15;90;3789
2.2433;19.9053;du Vallon des Etages 1;2003;Ecrins;2839.788436;2412;3324;2840;1677.630777;N;6.26297;44.8925;G006263E44892N;15;0;3549
0.0126;0.4906;du Col de Clot Chatel;2003;Ecrins;3116.714286;3076;3164;3117.5;155.0938852;SSE;6.27511;44.8866;G006275E44887N;15;180;3358
0.0188;0.7064;de la Tete de Malacombe;2003;Ecrins;3085.681818;3049;3117;3089.5;185.5530589;NE;6.23719;44.9109;G006237E44911N;15;45;3549
0.0138;0.7023;du Mort 3;2003;Aiguilles Rouges;2738.5;2726;2747;2739;78.95820496;NNE;6.86457;45.9901;G006865E45990N;3;0;3711
0.0306;0.9838;des Rousses 6;2003;Grandes Rousses;2798.736842;2781;2844;2790;321.9179969;NW;6.12875;45.1405;G006129E45141N;12;315;3704
0.1163;3.7436;des Rousses 7;2003;Grandes Rousses;2896.055046;2777;3059;2906;621.6102339;NW;6.12875;45.1405;G006129E45141N;12;315;3706
0.008;0.4119;des Rousses 4;2003;Grandes Rousses;2837;2831;2844;2837;120.9968691;NW;6.12875;45.1405;G006129E45141N;12;315;0
0.0147;0.5317;des Rousses 5;2003;Grandes Rousses;3066.357143;3017;3112;3068.5;160.1929954;NW;6.12875;45.1405;G006129E45141N;12;315;3703
0.0104;0.4316;des Rousses 3;2003;Grandes Rousses;2863.1;2852;2875;2863.5;143.6874317;NW;6.12875;45.1405;G006129E45141N;12;315;3707
0.0825;2.2585;des Rousses 2;2003;Grandes Rousses;3030.845361;2930;3148;3043;506.2958002;NW;6.12875;45.1405;G006129E45141N;12;315;3702
0.0072;0.614;des Rousses 9;2003;Grandes Rousses;2882;2877;2893;2880;180.8540701;NW;6.12875;45.1405;G006129E45141N;12;315;0
0.0994;1.9693;des Sellettes Ouest 2;2003;Ecrins;3043.92381;2926;3176;3042;364.1990415;NE;6.20402;44.8656;G006204E44866N;15;45;3797
0.0458;1.1619;des Sellettes Ouest 3;2003;Ecrins;2810.566038;2741;2928;2801;256.8162271;NE;6.20402;44.8656;G006204E44866N;15;45;3798
0.0169;0.8268;des Sellettes Est 2;2003;Ecrins;2978.157895;2889;3091;2965;226.5933021;N;6.21633;44.8617;G006216E44862N;15;0;3792
0.0132;0.4903;des Sellettes Est 3;2003;Ecrins;3113.15;3047;3182;3118;146.48715;N;6.21633;44.8617;G006216E44862N;15;0;3793
0.0732;1.3664;des Sellettes Est 4;2003;Ecrins;3082.536232;2975;3159;3086;300.332225;N;6.21633;44.8617;G006216E44862N;15;0;3794
0.0223;0.6001;des Sellettes Est 5;2003;Ecrins;2746.344828;2692;2819;2743;187.5941558;N;6.21633;44.8617;G006216E44862N;15;0;3795
0.0162;0.5597;du Clot 3;2003;Ecrins;2956.473684;2929;2982;2959;118.0948867;SE;6.19115;44.8534;G006191E44853N;15;135;3800
0.0058;0.3372;du Clot 2;2003;Ecrins;2903.75;2887;2921;2902.5;128.9571581;SE;6.19115;44.8534;G006191E44853N;15;135;0
0.0353;1.0867;des Quirlies 2;2003;Grandes Rousses;2907.306122;2845;2974;2908;369.9521844;ENE;6.14937;45.1426;G006149E45143N;12;90;3761
0.0044;0.2899;Sud des Platieres 2;2003;Haute Vallée de l'Isère;3275.25;3271;3280;3275;79.07669204;SSW;6.86079;45.5051;G006861E45505N;6;180;0
0.0076;0.3771;Ouest du Rocher Blanc 2;2003;Belledonne;2839.181818;2814;2859;2839;108.1660067;N;6.10632;45.244;G006106E45244N;8;0;0
0.0027;0.2111;de l'Amiante 3;2003;Belledonne;2767.166667;2749;2783;2768.5;77.29460946;NNW;6.1027;45.2388;G006103E45239N;8;0;0
0.0035;0.2673;de l'Amiante 2;2003;Belledonne;2600.2;2591;2610;2600;99.32320869;NNW;6.1027;45.2388;G006103E45239N;8;0;0
0.0025;0.2004;de l'Amiante 4;2003;Belledonne;2682.333333;2675;2691;2681;62.34431959;NNW;6.1027;45.2388;G006103E45239N;8;0;0
1.7606;15.0217;du Chardon et Petit Chardon;2003;Ecrins;2678.616092;2177;3239;2666.5;2995.692174;NE;6.27526;44.8777;G006275E44878N;15;45;3817
0.0028;0.2427;de Font Turbat 3;2003;Ecrins;2894;2886;2904;2893;93.48685634;SW;6.19721;44.8737;G006197E44874N;15;225;0
0.007;0.4655;de Font Turbat 2;2003;Ecrins;2883.1;2856;2919;2877;162.0855702;SW;6.19721;44.8737;G006197E44874N;15;225;0
0.0082;0.4153;de Font Turbat 4;2003;Ecrins;2874.375;2853;2900;2873.5;101.4933652;SW;6.19721;44.8737;G006197E44874N;15;225;0
0.0069;0.343;de la Pointe Salvador 2;2003;Aiguilles d'Arves;3029.625;3024;3036;3029.5;111.593622;WSW;6.33659;45.1161;G006337E45116N;12;270;0
0.0534;1.6056;de la Gandoliere 3;2003;Ecrins;2941.214286;2857;3045;2940;383.808642;ENE;6.27759;44.9753;G006278E44975N;15;90;3764
0.0383;1.2877;de la Gandoliere 4;2003;Ecrins;3187.355556;3121;3256;3183;182.0212143;ENE;6.27759;44.9753;G006278E44975N;15;90;3765
0.0165;0.6026;de la Gandoliere 2;2003;Ecrins;3198.916667;3157;3244;3199;180.9003998;ENE;6.27759;44.9753;G006278E44975N;15;90;3766
0.0081;0.3606;Sud Est du Soreiller 2;2003;Ecrins;3189.333333;3174;3205;3191;125.292636;WSW;6.25738;44.9648;G006257E44965N;15;270;0
0.0053;0.3592;du Plaret 4;2003;Ecrins;3061.2;3046;3082;3060.5;81.97101617;ESE;6.2665;44.9648;G006266E44965N;15;90;0
0.0176;0.7867;du Plaret 5;2003;Ecrins;2955.869565;2927;3005;2953;264.6986652;ESE;6.2665;44.9648;G006266E44965N;15;90;3769
0.0072;0.417;du Plaret 3;2003;Ecrins;2930.1;2909;2949;2929;144.6584186;ESE;6.2665;44.9648;G006266E44965N;15;90;0
0.0093;0.5257;Est du Soreiller 2;2003;Ecrins;3149;3115;3179;3147;204.8874413;SW;6.25423;44.9671;G006254E44967N;15;225;0
0.0107;0.4427;de la Casse Deserte 5;2003;Ecrins;3371.235294;3328;3421;3370;141.1164997;SE;6.33238;44.962;G006332E44962N;15;135;3773
0.0168;0.7168;de la Casse Deserte 4;2003;Ecrins;3079.105263;3040;3121;3077;247.3390905;SE;6.33238;44.962;G006332E44962N;15;135;3775
0.01;0.6084;de la Casse Deserte 6;2003;Ecrins;3204.5;3193;3222;3203.5;85.27064789;SE;6.33238;44.962;G006332E44962N;15;135;3776
0.0138;0.6055;de la Casse Deserte 2;2003;Ecrins;3340.538462;3284;3380;3345;200.5159155;SE;6.33238;44.962;G006332E44962N;15;135;3777
0.0153;0.6816;de la Casse Deserte 3;2003;Ecrins;3272.047619;3241;3301;3273;163.6204512;SE;6.33238;44.962;G006332E44962N;15;135;3778
0.0026;0.2358;de la Pyramide 2;2003;Ecrins;3007.666667;2997;3018;3008;76.06415014;S;6.41783;44.9488;G006418E44949N;16;180;0
0.009;0.472;de la Pyramide 3;2003;Ecrins;3043.583333;3025;3075;3042;119.050435;S;6.41783;44.9488;G006418E44949N;16;180;0
0.0263;0.7153;du Casset 2;2003;Ecrins;3153.125;3100;3191;3155.5;220.034423;NNE;6.43908;44.9565;G006439E44956N;16;0;3771
0.0041;0.2603;de Clot Chatel (Nord Est) 2;2003;Ecrins;2995.25;2983;3006;2996;83.5161309;E;6.28632;44.8988;G006286E44899N;15;90;0
0.0603;1.4417;de Clot Chatel (Nord Est) 1;2003;Ecrins;2900.366667;2834;2976;2897;401.6683893;E;6.28632;44.8988;G006286E44899N;15;90;3790
0.0051;0.4987;de la Tete des Liches 2;2003;Ecrins;2871;2805;2954;2868;191.2094686;ENE;6.15136;44.9113;G006151E44911N;15;90;0
0.0041;0.2774;de la Tete des Liches 3;2003;Ecrins;2756.2;2744;2766;2756;79.09897412;ENE;6.15136;44.9113;G006151E44911N;15;90;0
0.0299;0.8856;du Gleyzin 3;2003;Belledonne;2697.657143;2617;2791;2694;275.6358323;NNE;6.14511;45.3022;G006145E45302N;8;0;3754
0.0045;0.2843;du Gleyzin 2;2003;Belledonne;2664.5;2656;2676;2664.5;64.88351241;NNE;6.14511;45.3022;G006145E45302N;8;0;0
0.0138;0.6999;du Puy Gris / Comberousse 5;2003;Belledonne;2399.066667;2374;2444;2392;206.9836193;ENE;6.15201;45.2974;G006152E45297N;8;90;0
0.0041;0.3156;du Puy Gris / Comberousse 4;2003;Belledonne;2453.6;2443;2466;2452;90.22362892;ENE;6.15201;45.2974;G006152E45297N;8;90;0
0.0048;0.3005;du Puy Gris / Comberousse 3;2003;Belledonne;2696.142857;2679;2712;2696;84.91635663;ENE;6.15201;45.2974;G006152E45297N;8;90;0
0.0043;0.2942;du Puy Gris / Comberousse 2;2003;Belledonne;2675.5;2661;2692;2674.5;94.40927323;ENE;6.15201;45.2974;G006152E45297N;8;90;0
0.0572;1.6026;Blanc 2;2003;Ecrins;3312.855072;3166;3438;3312;482.3364886;E;6.38187;44.9438;G006382E44944N;16;90;0
0.0035;0.2972;de l'Argentiere 3;2003;Belledonne;2533.5;2519;2540;2537.5;54.83923538;N;6.13421;45.2479;G006134E45248N;8;0;0
0.0939;1.9039;du Coup de Sabre 3;2003;Ecrins;3045.383562;2999;3117;3040;430.4322498;SE;6.37637;44.8852;G006376E44885N;16;135;3781
0.0789;1.5229;du Coup de Sabre 2;2003;Ecrins;3236.244681;3092;3361;3249;528.8968477;SE;6.37637;44.8852;G006376E44885N;16;135;3782
0.0316;1.1721;du Colerin 4;2003;Haute Maurienne;3214.884615;3173;3306;3207;297.0030999;SSW;7.09701;45.329;G007097E45329N;11;180;3736
0.0078;0.4518;du Colerin 3;2003;Haute Maurienne;3119.916667;3098;3142;3121;170.3913924;SSW;7.09701;45.329;G007097E45329N;11;180;0
0.0409;1.2857;du Colerin 2;2003;Haute Maurienne;3192.428571;3130;3244;3192.5;313.0140434;SSW;7.09701;45.329;G007097E45329N;11;180;3737
0.0062;0.359;du Midi de Bellecote 2;2003;Vanoise;2846.4;2836;2868;2843.5;102.546894;SE;6.79611;45.4873;G006796E45487N;10;135;0
0.0036;0.2396;du Grand Pisaillas 5;2003;Haute Maurienne;3084.75;3078;3095;3083;55.79056989;WNW;7.06244;45.4265;G007062E45426N;11;270;0
0.0116;0.5637;du Grand Pisaillas 2;2003;Haute Maurienne;3095.888889;3067;3117;3097;189.3101035;WNW;7.06244;45.4265;G007062E45426N;11;270;3727
0.0063;0.4176;du Grand Pisaillas 3;2003;Haute Maurienne;3156.3;3141;3169;3157;84.86808596;WNW;7.06244;45.4265;G007062E45426N;11;270;0
0.0176;0.6631;du Grand Pisaillas 4;2003;Haute Maurienne;3146.818182;3120;3175;3146;190.844138;WNW;7.06244;45.4265;G007062E45426N;11;270;3728
0.0031;0.2367;de la Galise 4;2003;Haute Vallée de l'Isère;2890.4;2886;2896;2891;62.91860276;W;7.09509;45.4593;G007095E45459N;11;270;0
0.006;0.3416;de la Galise 5;2003;Haute Vallée de l'Isère;2904.888889;2885;2920;2907;84.79432995;WSW;7.0949;45.4634;G007095E45463N;11;270;0
0.005;0.3399;de Rhemes-Calabre 3;2003;Haute Vallée de l'Isère;3092.5;3070;3114;3093.5;123.5664612;SSE;7.06765;45.4703;G007068E45470N;6;180;0
0.0682;1.6887;du Fond de la Muhande 2;2003;Ecrins;3172.140845;3033;3301;3173;471.6172316;NW;6.24255;44.8554;G006243E44855N;15;315;3814
0.0124;0.6004;de Sarenne 2;2003;Grandes Rousses;3100.705882;3072;3127;3102;177.9954557;SSW;6.12879;45.1174;G006129E45117N;12;180;3757
0.015;0.5845;de Bonnepierre 2;2003;Ecrins;3233.473684;3166;3302;3224;167.0355393;W;6.33741;44.9309;G006337E44931N;15;270;3811
0.0411;1.3732;du Montet 2;2003;Haute Maurienne;3271.731707;3188;3318;3278;283.5845418;ENE;7.07509;45.421;G007075E45421N;11;90;3725
0.0037;0.2951;du Rochail 2;2003;Ecrins;2740.166667;2711;2765;2739.5;102.1589783;NNE;6.03323;44.9829;G006033E44983N;15;0;0
0.009;0.4413;de l'Aigliere 2;2003;Ecrins;3166.75;3141;3183;3168.5;147.4009676;NNE;6.4039;44.803;G006404E44803N;16;0;0
0.0057;0.3088;de Mandare 2;2003;Ecrins;2885.833333;2876;2898;2884;58.82299387;N;6.39772;44.8008;G006398E44801N;16;0;0
0.0045;0.3026;des Pichettes 2;2003;Ecrins;3165.833333;3154;3185;3164;54.9607679;SSE;6.34945;44.9979;G006349E44998N;15;180;0
0.0027;0.237;Jean Gauthier 3;2003;Ecrins;3246;3236;3257;3245.5;61.51062684;SSW;6.42947;44.9449;G006429E44945N;16;180;0
0.007;0.4159;Jean Gauthier 4;2003;Ecrins;3077.909091;3060;3097;3078;117.7279703;W;6.43149;44.9402;G006431E44940N;16;270;0
0.0146;0.5969;du Fournet 3;2003;Ecrins;3209.222222;3154;3243;3218;171.2447119;S;6.35797;44.8527;G006358E44853N;16;180;3784
0.0224;0.9055;de la Crete du Montagnon / de la Tete de Salude 2;2003;Ecrins;2931.181818;2831;3004;2940;316.5766717;WNW;6.14592;44.9181;G006146E44918N;15;270;0
0.0113;0.5163;du Clapier du Peyron 2;2003;Ecrins;2667.722222;2628;2715;2665.5;166.4331154;NE;6.07967;44.9405;G006080E44941N;15;45;3808
0.0088;0.3936;Gros Glacier 2;2003;Vanoise;3243.272727;3209;3259;3253;117.5378502;NNE;6.7907;45.4939;G006791E45494N;10;0;0
0.0092;0.5325;de Labby 2;2003;Vanoise;3139.857143;3125;3158;3140;111.9601512;W;6.73332;45.2913;G006733E45291N;10;270;0
0.0098;0.472;de Labby 3;2003;Vanoise;3128.076923;3105;3150;3129;152.2975081;W;6.73332;45.2913;G006733E45291N;10;270;3746
0.0041;0.288;du Bouchet 3;2003;Vanoise;3032.125;3019;3043;3034.5;70.01880685;NW;6.602;45.262;G006602E45262N;10;315;0
0.0037;0.3022;du Bouchet 4;2003;Vanoise;3042.25;3033;3055;3040.5;89.14941584;NW;6.602;45.262;G006602E45262N;10;315;0
0.0045;0.3004;du Bouchet 2;2003;Vanoise;3030.666667;3027;3037;3028;75.44709315;NW;6.602;45.262;G006602E45262N;10;315;0
0.0051;0.288;du Montet 3;2003;Haute Maurienne;3043.8;3039;3049;3043;99.0785708;ENE;7.07509;45.421;G007075E45421N;11;90;0
0.0198;0.9403;de la Jave 3;2003;Haute Maurienne;2829.647059;2821;2839;2829;120.3407271;NE;7.01203;45.3956;G007012E45396N;6;45;0
0.0061;0.3393;de Levanna 2 (?);2003;Haute Maurienne;3282.571429;3270;3298;3281;83.36117817;SSW;7.15484;45.4131;G007155E45413N;11;180;3731
0.0044;0.2905;des Trois Becs 2;2003;Haute Maurienne;3103.25;3098;3110;3102.5;65.49412649;WSW;7.16217;45.4089;G007162E45409N;11;270;0
1.0468;10.1419;des Sources de l'Arc 2;2003;Haute Maurienne;2987.583673;2720;3359;2982.5;1631.071621;W;7.17016;45.3984;G007170E45398N;11;270;3731
0.0082;0.4037;la Grala de Charbonnel 2;2003;Haute Maurienne;2944.285714;2936;2951;2944;116.4712326;N;7.04017;45.2854;G007040E45285N;11;0;0
0.0788;1.9913;du Col Martelli (?) 2;2003;Haute Maurienne;3197.632184;2983;3363;3213;667.3985413;WNW;7.12676;45.263;G007127E45263N;11;270;3741
0.0037;0.2414;du Baounet 3;2003;Haute Maurienne;3005.166667;2995;3015;3004.5;68.60735003;NW;7.11705;45.2555;G007117E45255N;11;315;0
0.0193;0.6277;du Baounet 2;2003;Haute Maurienne;3217.428571;3195;3242;3217.5;235.6716944;NW;7.11705;45.2555;G007117E45255N;11;315;3741
0.0198;0.6941;Sud de la Grande Felouse 2 (?);2003;Haute Maurienne;3369.944444;3322;3402;3375;189.7567537;NE;7.07285;45.2465;G007073E45246N;11;45;0
0.0384;1.1143;de l'Aup 2;2003;Ecrins;2653.302326;2608;2707;2652;287.0572528;N;6.19702;44.7442;G006197E44744N;19;0;3330
0.0871;1.7815;de la Mariande Centre 2;2003;Ecrins;2842.152174;2700;2984;2844;404.4572231;N;6.16946;44.9002;G006169E44900N;15;0;0
0.413;3.8702;des Sources de l'Arc 3;2003;Haute Maurienne;2991.458763;2859;3157;2990.5;1240.18987;W;7.17016;45.3984;G007170E45398N;11;270;3732
